time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-11T03:46:43.267Z,-23.207,171.0272,10,4.5,mb,,118,8.536,0.77,us,us6000dj4f,2021-02-23T00:09:36.040Z,"southeast of the Loyalty Islands",earthquake,13.4,1.3,0.131,17,reviewed,us,us
2021-02-11T03:39:52.546Z,42.7583,143.1313,118.96,4.3,mb,,124,0.743,0.52,us,us6000dj4c,2021-02-22T23:52:44.040Z,"18 km SSW of Obihiro, Japan",earthquake,8,7.1,0.111,23,reviewed,us,us
2021-02-11T03:30:42.977Z,-34.7679,54.5217,10,5,mb,,80,14.5,0.37,us,us6000dj4a,2021-02-22T23:38:38.040Z,"Southwest Indian Ridge",earthquake,7.5,1.9,0.141,16,reviewed,us,us
2021-02-11T03:19:39.640Z,46.5246667,-112.5001667,17.17,2.6,ml,36,66,0.005,0.25,mb,mb80487074,2021-02-12T06:28:20.640Z,"6 km SW of Elliston, Montana",earthquake,0.43,1,0.177,21,reviewed,mb,mb
2021-02-11T03:16:52.860Z,17.8586,-66.8591,12,2.52,md,11,244,0.2158,0.13,pr,pr2021042002,2021-02-11T04:04:31.020Z,"13 km SSE of Guánica, Puerto Rico",earthquake,0.7,0.59,0.14,7,reviewed,pr,pr
2021-02-11T02:56:28.582Z,-23.3606,171.7321,10,5.2,mb,,111,8.14,0.81,us,us6000dj44,2021-02-22T04:51:56.040Z,"southeast of the Loyalty Islands",earthquake,14.3,1.9,0.106,29,reviewed,us,us
2021-02-11T02:40:50.528Z,11.7894,-86.9324,56.69,4.8,mb,,65,0.758,0.72,us,us6000dgip,2021-02-22T05:47:33.040Z,"45 km W of Masachapa, Nicaragua",earthquake,5.6,5.2,0.028,394,reviewed,us,us
2021-02-11T02:40:16.600Z,17.764,-66.9096,9,2.5,md,10,253,0.2456,0.08,pr,pr2021042001,2021-02-11T03:12:17.250Z,"22 km S of Guánica, Puerto Rico",earthquake,0.48,0.6,0.13,5,reviewed,pr,pr
2021-02-11T02:29:56.769Z,-23.0643,172.0272,10,4.3,mb,,131,7.74,0.76,us,us6000dj42,2021-02-25T01:20:25.040Z,"southeast of the Loyalty Islands",earthquake,7.5,1.9,0.154,12,reviewed,us,us
2021-02-11T02:24:19.992Z,-23.1468,171.7573,10,5.2,mb,,81,7.981,0.83,us,us6000dgif,2021-02-22T06:02:41.040Z,"southeast of the Loyalty Islands",earthquake,12.7,1.8,0.058,99,reviewed,us,us
2021-02-11T02:10:27.179Z,60.6702,-151.3721,61,2.6,ml,,,,0.47,ak,ak0211xhtn6w,2021-02-25T21:27:58.566Z,"5 km WSW of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-02-11T01:59:30.445Z,-22.5107,171.6684,10,5,mb,,117,18.396,0.53,us,us6000dj3x,2021-02-22T04:11:10.040Z,"southeast of the Loyalty Islands",earthquake,12.5,1.9,0.085,44,reviewed,us,us
2021-02-11T01:58:43.695Z,-23.1923,171.9628,10,4.7,mb,,113,7.87,0.83,us,us6000dj3w,2021-02-22T05:20:43.040Z,"southeast of the Loyalty Islands",earthquake,12.7,1.9,0.126,19,reviewed,us,us
2021-02-11T01:34:01.320Z,17.9238,-66.8103,12,3.03,md,22,196,0.0859,0.15,pr,pr2021042000,2021-02-11T03:07:12.040Z,"7 km S of Indios, Puerto Rico",earthquake,0.62,0.37,0.14,22,reviewed,pr,pr
2021-02-11T01:24:39.177Z,-22.6101,171.6564,10,5.4,mb,,62,7.713,0.61,us,us6000dghv,2021-02-25T01:04:07.410Z,"southeast of the Loyalty Islands",earthquake,6.8,1.8,0.044,176,reviewed,us,us
2021-02-11T01:22:12.883Z,-5.6917,151.5222,35,4.5,mb,,87,1.621,0.91,us,us6000dj3s,2021-02-23T00:47:11.040Z,"154 km E of Kimbe, Papua New Guinea",earthquake,5.9,2,0.136,16,reviewed,us,us
2021-02-11T01:07:22.343Z,-23.5272,171.2497,10,4.5,mb,,158,11.245,0.61,us,us6000dj94,2021-02-22T01:39:29.040Z,"southeast of the Loyalty Islands",earthquake,13.7,1.9,0.171,10,reviewed,us,us
2021-02-11T01:02:03.924Z,-23.1806,171.6929,10,5.2,mww,,41,8.048,0.75,us,us6000dghr,2021-02-12T01:04:52.154Z,"southeast of the Loyalty Islands",earthquake,8.9,1.5,0.089,12,reviewed,us,us
2021-02-11T00:52:06.307Z,59.9185,-153.4781,140.6,2.5,ml,,,,0.3,ak,ak0211xgvqf3,2021-02-28T06:17:09.040Z,"38 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-02-11T00:30:31.335Z,-23.3028,171.5363,10,4.5,mb,,113,15.957,0.77,us,us6000dj48,2021-02-28T06:06:31.040Z,"southeast of the Loyalty Islands",earthquake,6.5,1.9,0.132,17,reviewed,us,us
2021-02-11T00:24:50.016Z,-23.2858,171.595,10,5.1,mb,,71,8.184,0.66,us,us6000dj3n,2021-02-28T05:53:21.040Z,"southeast of the Loyalty Islands",earthquake,9.4,1.7,0.08,51,reviewed,us,us
2021-02-11T00:24:13.281Z,52.4606,-176.0276,217.47,3.6,mb,,80,0.368,0.37,us,us6000dj4t,2021-02-28T05:38:32.040Z,"77 km NNE of Adak, Alaska",earthquake,12.2,8,0.204,6,reviewed,us,us
2021-02-11T00:22:33.293Z,60.6256,-151.8548,76,2.5,ml,,,,0.6,ak,ak0211xgpd1a,2021-02-28T05:25:16.047Z,"29 km W of Salamatof, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-02-11T00:14:47.865Z,-23.2027,171.7375,14.51,5.9,mww,,18,8.031,0.89,us,us6000dggq,2021-02-28T05:24:46.812Z,"southeast of the Loyalty Islands",earthquake,7.7,2.2,0.071,19,reviewed,us,us
2021-02-11T00:13:20.593Z,-22.9142,171.1769,10,4.6,mb,,119,8.248,0.81,us,us6000dgiw,2021-02-28T04:07:43.040Z,"southeast of the Loyalty Islands",earthquake,14.5,1.9,0.114,23,reviewed,us,us
2021-02-11T00:07:14.424Z,41.104,-117.3961,8.6,3.7,ml,8,130.35,0.686,0.1871,nn,nn00800068,2021-02-27T05:54:33.006Z,"18 km NNE of Golconda, Nevada",earthquake,,6.7,0.21,7,reviewed,nn,nn
2021-02-10T23:49:09.823Z,-22.9686,171.2578,10,5.3,mb,,129,8.222,0.59,us,us6000dj2n,2021-02-27T05:30:04.040Z,"southeast of the Loyalty Islands",earthquake,15.7,1.9,0.126,21,reviewed,us,us
2021-02-10T23:45:15.890Z,-23.1819,171.6888,10,5.8,mww,,21,8.051,0.63,us,us6000dgg9,2021-02-27T05:17:26.914Z,"southeast of the Loyalty Islands",earthquake,8.4,1.7,0.062,25,reviewed,us,us
2021-02-10T23:43:21.370Z,-23.208,171.6788,10,5,mb,,102,8.075,0.7,us,us6000dgg7,2021-02-27T04:00:15.040Z,"southeast of the Loyalty Islands",earthquake,9.5,1.8,0.072,62,reviewed,us,us
2021-02-10T23:32:46.638Z,-22.8767,171.6956,10,5.3,mb,,57,7.85,0.73,us,us6000dgg1,2021-02-27T03:23:38.040Z,"southeast of the Loyalty Islands",earthquake,10.9,1.8,0.065,80,reviewed,us,us
2021-02-10T23:32:09.070Z,-22.732,172.0324,10,4.6,mb,,116,7.519,1.18,us,us6000dj2h,2021-02-27T01:04:53.040Z,"southeast of the Loyalty Islands",earthquake,9.2,1.9,0.132,17,reviewed,us,us
2021-02-10T23:26:27.251Z,-23.0839,171.8921,10,5.3,mww,,85,7.846,0.53,us,us6000dgfy,2021-02-27T00:54:07.040Z,"southeast of the Loyalty Islands",earthquake,11.3,1.8,0.093,11,reviewed,us,us
2021-02-10T23:24:39.930Z,19.2535,-64.905,35,3.49,md,9,336,1.4581,0.31,pr,pr2021041014,2021-02-27T00:36:35.040Z,"100 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.87,22.53,0.12,5,reviewed,pr,pr
2021-02-10T23:23:14.594Z,-23.088,171.5357,10,4.9,mb,,112,8.098,0.39,us,us6000dj2m,2021-02-27T00:30:53.040Z,"southeast of the Loyalty Islands",earthquake,6.8,1.8,0.108,27,reviewed,us,us
2021-02-10T23:20:13.997Z,62.1155,-151.1182,83.2,2.7,ml,,,,0.59,ak,ak0211w6uiia,2021-02-26T23:39:51.040Z,"20 km NE of Skwentna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-02-10T23:17:00.965Z,-23.0944,171.5138,10,4.7,mb,,112,8.117,0.53,us,us6000dj2e,2021-02-26T23:32:10.040Z,"southeast of the Loyalty Islands",earthquake,5.2,1.9,0.103,29,reviewed,us,us
2021-02-10T23:15:41.198Z,-22.9269,171.477,10,4.6,mb,,191,8.038,0.89,us,us6000dj2d,2021-02-26T23:16:35.040Z,"southeast of the Loyalty Islands",earthquake,14.1,2,0.146,14,reviewed,us,us
2021-02-10T23:07:43.930Z,18.0073,-67.1563,16,2.51,md,16,213,0.0467,0.15,pr,pr2021041013,2021-02-10T23:34:59.157Z,"2 km SSE of Boquerón, Puerto Rico",earthquake,0.47,0.35,0.37,15,reviewed,pr,pr
2021-02-10T23:05:56.197Z,-23.1193,171.2135,10,4.6,mb,,112,8.347,0.66,us,us6000dj2f,2021-02-26T22:48:56.040Z,"southeast of the Loyalty Islands",earthquake,15.4,1.9,0.152,13,reviewed,us,us
2021-02-10T22:54:19.248Z,-23.1599,171.6551,10,5.3,mb,,24,8.06,0.81,us,us6000dgfj,2021-02-26T06:42:33.418Z,"southeast of the Loyalty Islands",earthquake,10.7,1.8,0.059,95,reviewed,us,us
2021-02-10T22:52:50.683Z,-23.5749,171.3273,10,4.5,mb,,115,8.559,1.31,us,us6000dj27,2021-02-26T06:07:18.040Z,"southeast of the Loyalty Islands",earthquake,13.7,1.9,0.157,12,reviewed,us,us
2021-02-10T22:46:03.821Z,-23.2794,171.4113,10,4.4,mb,,112,16.011,0.59,us,us6000dj2b,2021-02-26T05:43:07.040Z,"southeast of the Loyalty Islands",earthquake,10.9,1.9,0.144,14,reviewed,us,us
2021-02-10T22:38:02.022Z,-22.5907,171.1627,10,5.1,mb,,71,8.068,0.91,us,us6000dgfl,2021-02-26T05:32:39.040Z,"southeast of the Loyalty Islands",earthquake,9.1,1.8,0.082,49,reviewed,us,us
2021-02-10T22:34:07.666Z,43.7917,147.4977,58.29,4.3,mb,,185,3.556,1.03,us,us6000dj29,2021-02-26T05:16:34.040Z,"62 km E of Shikotan, Russia",earthquake,5.9,11.3,0.161,11,reviewed,us,us
2021-02-10T22:31:06.994Z,37.9531,69.5893,10,4.7,mb,,54,2.309,0.81,us,us6000dgf7,2021-02-26T05:06:06.766Z,"10 km S of Sovet, Tajikistan",earthquake,6.2,1.9,0.07,62,reviewed,us,us
2021-02-10T22:26:47.712Z,-23.1424,171.6363,10,4.6,mb,,112,8.062,0.36,us,us6000dj20,2021-02-26T04:31:52.040Z,"southeast of the Loyalty Islands",earthquake,13,1.9,0.122,20,reviewed,us,us
2021-02-10T22:21:07.734Z,-19.3912,-71.1981,10,4.4,mb,,145,1.299,0.94,us,us6000dgf4,2021-02-26T04:16:36.040Z,"138 km SW of Arica, Chile",earthquake,3.9,1.8,0.162,11,reviewed,us,us
2021-02-10T22:17:23.600Z,-23.1002,171.5877,10,4.5,mb,,115,8.069,0.61,us,us6000dj1z,2021-02-26T04:08:06.040Z,"southeast of the Loyalty Islands",earthquake,8.9,1.9,0.192,8,reviewed,us,us
2021-02-10T22:15:54.323Z,44.3152,-115.1711,12.95,2.5,ml,,64,0.179,0.48,us,us6000dgf3,2021-02-26T03:13:49.040Z,"21 km WNW of Stanley, Idaho",earthquake,1.7,9.7,0.056,42,reviewed,us,us
2021-02-10T22:15:48.437Z,-22.8003,171.5003,10,4.9,mb,,113,7.943,0.99,us,us6000dj22,2021-02-26T03:38:15.040Z,"southeast of the Loyalty Islands",earthquake,11.1,1.8,0.094,36,reviewed,us,us
2021-02-10T22:13:54.372Z,-23.9622,171.726,10,4.4,mb,,130,8.557,0.58,us,us6000dj21,2021-02-26T03:05:17.040Z,"southeast of the Loyalty Islands",earthquake,7.2,1.9,0.22,6,reviewed,us,us
2021-02-10T22:09:41.123Z,-24.1646,-67.1115,203.26,4.2,mb,,99,1.554,0.76,us,us6000dgf2,2021-02-26T02:49:47.040Z,"80 km W of San Antonio de los Cobres, Argentina",earthquake,7.8,8.9,0.235,5,reviewed,us,us
2021-02-10T22:06:01.025Z,-22.8865,171.013,10,4.7,mb,,113,8.353,0.99,us,us6000dj1y,2021-02-26T02:37:01.040Z,"southeast of the Loyalty Islands",earthquake,8.1,2,0.194,8,reviewed,us,us
2021-02-10T22:04:51.261Z,11.6958,-86.0288,151.45,4.3,mb,,85,0.482,0.46,us,us6000dgew,2021-02-26T01:57:38.040Z,"7 km SSE of Nandaime, Nicaragua",earthquake,4,4.6,0.117,21,reviewed,us,us
2021-02-10T22:03:44.260Z,-23.3068,171.5806,10,5.2,mb,,83,8.208,0.63,us,us6000dgf8,2021-02-26T01:49:07.040Z,"southeast of the Loyalty Islands",earthquake,6.3,1.8,0.072,63,reviewed,us,us
2021-02-10T22:02:20.865Z,13.5918,144.6231,173.87,4.3,mb,,105,0.238,0.7,us,us6000dj1x,2021-02-26T00:08:45.040Z,"16 km NNW of Piti Village, Guam",earthquake,16,5.7,0.129,17,reviewed,us,us
2021-02-10T22:00:25.052Z,-23.1418,171.5096,10,5.1,mb,,113,8.151,0.53,us,us6000dj1v,2021-02-26T00:01:18.040Z,"southeast of the Loyalty Islands",earthquake,13.6,1.9,0.093,38,reviewed,us,us
2021-02-10T21:57:12.298Z,-22.7921,171.1884,10,5.2,mb,,61,8.167,0.85,us,us6000dgen,2021-02-25T06:54:39.040Z,"southeast of the Loyalty Islands",earthquake,10.1,1.8,0.062,86,reviewed,us,us
2021-02-10T21:55:34.712Z,-22.8064,171.7589,10,4.7,mb,,114,7.761,0.48,us,us6000dj2r,2021-02-25T06:32:33.040Z,"southeast of the Loyalty Islands",earthquake,14.9,1.9,0.123,20,reviewed,us,us
2021-02-10T21:50:00.138Z,-23.2523,171.6089,10,5.2,mb,,102,8.153,0.67,us,us6000dget,2021-02-24T06:08:07.040Z,"southeast of the Loyalty Islands",earthquake,11,1.8,0.074,60,reviewed,us,us
2021-02-10T21:40:34.654Z,-23.2295,171.5799,10,5.6,mb,,21,8.158,0.81,us,us6000dgeb,2021-02-24T05:32:51.439Z,"southeast of the Loyalty Islands",earthquake,5.1,1.7,0.05,142,reviewed,us,us
2021-02-10T21:38:25.605Z,-23.2895,171.5728,10,5.1,mb,,80,8.202,0.68,us,us6000dj2t,2021-02-24T03:33:29.040Z,"southeast of the Loyalty Islands",earthquake,12.2,1.8,0.09,40,reviewed,us,us
2021-02-10T21:37:32.628Z,-23.2496,171.6747,10,4.9,mb,,124,15.457,0.61,us,us6000dj1s,2021-02-24T03:19:10.040Z,"southeast of the Loyalty Islands",earthquake,16,1.9,0.12,22,reviewed,us,us
2021-02-10T21:36:04.244Z,-23.3536,171.7148,10,5.3,mb,,54,8.147,1,us,us6000dgeg,2021-02-24T03:13:31.986Z,"southeast of the Loyalty Islands",earthquake,8.6,1.8,0.071,67,reviewed,us,us
2021-02-10T21:35:34.070Z,-22.9409,171.915,10,4.6,mb,,122,7.737,0.53,us,us6000dj1r,2021-02-24T01:01:11.040Z,"southeast of the Loyalty Islands",earthquake,10,1.9,0.182,9,reviewed,us,us
2021-02-10T21:29:28.787Z,-23.5358,171.7524,10,5,mb,,101,17.635,0.72,us,us6000dj3e,2021-02-24T00:46:58.040Z,"southeast of the Loyalty Islands",earthquake,12.6,1.9,0.2,8,reviewed,us,us
2021-02-10T21:26:19.738Z,-22.6465,171.1925,10,5.4,mb,,88,8.078,0.67,us,us6000dj3k,2021-02-23T23:18:53.597Z,"southeast of the Loyalty Islands",earthquake,12.8,1.9,0.113,27,reviewed,us,us
2021-02-10T21:24:00.835Z,-23.1944,171.5876,12,6.2,mww,,10,8.13,0.82,us,us6000dge5,2021-02-20T06:52:36.743Z,"southeast of the Loyalty Islands",earthquake,3.1,1.7,0.098,10,reviewed,us,us
2021-02-10T21:18:41.941Z,64.8599,-133.7469,9.29,4.2,mwr,,149,0.981,0.45,us,us6000dgdt,2021-02-20T05:40:46.040Z,"287 km ENE of Dawson City, Canada",earthquake,3.8,4.9,0.05,39,reviewed,us,us
2021-02-10T21:17:50.732Z,-23.1613,171.3566,10,5.2,mb,,101,8.271,0.64,us,us6000dge3,2021-02-20T05:29:14.040Z,"southeast of the Loyalty Islands",earthquake,10.5,1.8,0.071,66,reviewed,us,us
2021-02-10T21:08:22.762Z,54.4376,-159.7793,22.28,2.9,ml,,275,0.409,0.81,us,us7000ddgr,2021-02-25T23:51:44.040Z,"110 km SSE of Sand Point, Alaska",earthquake,4.6,6.2,0.128,8,reviewed,us,us
2021-02-10T21:05:13.672Z,-4.306,152.7661,28.3,4.3,mb,,192,0.611,0.91,us,us6000dj1k,2021-02-20T03:07:55.040Z,"55 km E of Kokopo, Papua New Guinea",earthquake,11.1,8.6,0.216,6,reviewed,us,us
2021-02-10T21:02:27.340Z,-22.8154,172.2118,10,4.4,mb,,118,7.448,0.53,us,us6000dj3c,2021-02-20T02:38:01.040Z,"southeast of the Loyalty Islands",earthquake,9.4,1.9,0.163,11,reviewed,us,us
2021-02-10T20:52:31.179Z,-22.9679,170.9619,10,4.7,mb,,129,8.439,0.76,us,us6000dj2l,2021-02-23T21:16:38.040Z,"southeast of the Loyalty Islands",earthquake,15.5,1.9,0.133,17,reviewed,us,us
2021-02-10T20:45:15.155Z,-22.6558,171.1008,17.11,5.7,mwb,,99,15.496,0.86,us,us6000dgde,2021-02-20T00:28:26.087Z,"southeast of the Loyalty Islands",earthquake,12.4,3.8,0.078,16,reviewed,us,us
2021-02-10T20:41:39.884Z,-23.2481,171.8254,10,5.1,mb,,103,15.939,0.99,us,us6000dgdg,2021-02-19T21:35:29.040Z,"southeast of the Loyalty Islands",earthquake,14.5,1.9,0.083,47,reviewed,us,us
2021-02-10T20:30:18.216Z,52.8014,-168.388,49.9,2.7,ml,,,,0.31,ak,ak0211w54dgd,2021-02-25T01:39:21.444Z,"35 km ESE of Nikolski, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2021-02-10T20:18:29.414Z,-31.754,-71.337,48.07,5.2,mb,,65,0.422,0.76,us,us6000dgd0,2021-02-19T22:56:35.778Z,"20 km SW of Illapel, Chile",earthquake,5.3,4.9,0.028,416,reviewed,us,us
2021-02-10T20:10:35.859Z,-22.9968,171.8278,10,4.9,mb,,113,16.181,0.89,us,us6000dgd1,2021-02-23T21:13:54.040Z,"southeast of the Loyalty Islands",earthquake,14.8,1.9,0.094,35,reviewed,us,us
2021-02-10T19:59:13.071Z,40.4303,-126.0119,9.28,2.5,ml,,266,1.278,0.46,us,us6000dgcv,2021-02-22T18:23:28.040Z,"149 km W of Ferndale, California",earthquake,9.4,14.3,0.052,49,reviewed,us,us
2021-02-10T19:56:15.440Z,-22.7042,171.2942,10,5.2,mb,,54,15.409,1.08,us,us6000dgcx,2021-02-23T21:08:12.040Z,"southeast of the Loyalty Islands",earthquake,11.6,1.8,0.048,143,reviewed,us,us
2021-02-10T19:36:14.043Z,26.5105,126.6663,108.09,4.5,mb,,71,1.473,1.07,us,us6000dgcu,2021-02-19T21:31:43.776Z,"106 km WNW of Naha, Japan",earthquake,6.3,7.4,0.08,45,reviewed,us,us
2021-02-10T19:34:44.595Z,61.5469,-149.7582,31.5,2.5,ml,,,,0.5,ak,ak0211w4jugr,2021-02-25T01:42:01.018Z,"9 km WNW of Knik-Fairview, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-02-10T19:13:58.658Z,-23.2076,171.8925,10,5.1,mb,,70,7.928,0.76,us,us6000dgcs,2021-02-19T22:18:49.040Z,"southeast of the Loyalty Islands",earthquake,12,1.9,0.055,106,reviewed,us,us
2021-02-10T19:03:22.567Z,36.3112,71.1035,126.49,4.1,mb,,96,2.439,1.16,us,us6000dgcb,2021-02-23T21:10:24.040Z,"56 km SW of Ashkāsham, Afghanistan",earthquake,3,10.8,0.165,10,reviewed,us,us
2021-02-10T19:00:14.510Z,-23.5767,171.6705,10,5.1,mb,,105,8.327,0.91,us,us6000dgcl,2021-02-19T21:18:53.040Z,"southeast of the Loyalty Islands",earthquake,12.4,1.8,0.1,32,reviewed,us,us
2021-02-10T18:36:41.961Z,-22.7157,171.2118,14,6.1,mwb,,32,13.12,0.97,us,us6000dgc7,2021-02-19T22:17:35.058Z,"southeast of the Loyalty Islands",earthquake,10.1,1.8,0.031,103,reviewed,us,us
2021-02-10T18:30:03.742Z,-23.1609,171.7507,10,4.3,mb,,140,7.995,1.03,us,us6000dj12,2021-02-23T21:01:10.040Z,"southeast of the Loyalty Islands",earthquake,12,1.9,0.238,5,reviewed,us,us
2021-02-10T17:53:00.245Z,-23.5065,-179.6688,549.1,4.6,mb,,124,6.116,0.61,us,us6000dgbx,2021-02-19T21:10:48.040Z,"south of the Fiji Islands",earthquake,8.2,7.9,0.106,27,reviewed,us,us
2021-02-10T17:48:01.584Z,43.8396,-66.464,15.05,2.6,ml,,208,1.123,0.09,us,us6000dgwh,2021-02-19T21:36:59.040Z,"28 km W of Yarmouth, Canada",earthquake,4,8.6,0.091,16,reviewed,us,us
2021-02-10T17:34:26.525Z,-22.7729,171.6272,10,4.6,mb,,119,7.834,0.87,us,us6000dj0y,2021-02-23T17:00:36.040Z,"southeast of the Loyalty Islands",earthquake,11.4,1.9,0.316,3,reviewed,us,us
2021-02-10T17:30:24.421Z,-22.8298,-179.692,568.88,4.8,mb,,54,5.483,0.86,us,us6000dgc1,2021-02-19T21:12:41.040Z,"south of the Fiji Islands",earthquake,10.4,7.8,0.094,35,reviewed,us,us
2021-02-10T17:25:50.205Z,-22.7596,171.6651,10,5.6,mb,,43,7.799,1.02,us,us6000dgbp,2021-02-19T21:10:41.376Z,"southeast of the Loyalty Islands",earthquake,10.8,1.8,0.036,266,reviewed,us,us
2021-02-10T17:24:35.454Z,-23.3057,171.5255,10,5.2,mb,,112,8.245,0.63,us,us6000dgbr,2021-02-19T21:09:36.040Z,"southeast of the Loyalty Islands",earthquake,7.8,1.7,0.056,106,reviewed,us,us
2021-02-10T17:22:21.517Z,-23.3701,171.7283,10,4.9,mb,,105,15.845,0.83,us,us6000dj0v,2021-02-23T16:24:42.040Z,"southeast of the Loyalty Islands",earthquake,14.8,1.5,0.075,55,reviewed,us,us
2021-02-10T17:18:23.773Z,-23.0158,172.0506,10,4.6,mb,,140,7.692,0.93,us,us6000dj0w,2021-02-23T16:48:24.040Z,"southeast of the Loyalty Islands",earthquake,7.5,2,0.193,8,reviewed,us,us
2021-02-10T17:09:56.526Z,-28.3456,-67.2347,136.49,4.3,mb,,102,2.256,1.01,us,us6000dgbj,2021-02-19T21:05:59.465Z,"45 km SE of Tinogasta, Argentina",earthquake,5.4,9.9,0.308,3,reviewed,us,us
2021-02-10T17:00:50.027Z,-22.7387,171.261,10,5,mb,,111,8.081,1.05,us,us6000dgbc,2021-02-19T20:58:45.040Z,"southeast of the Loyalty Islands",earthquake,12.1,1.9,0.059,91,reviewed,us,us
2021-02-10T16:53:54.061Z,-22.8085,171.5877,10,5.2,mb,,81,7.885,0.49,us,us6000dgc3,2021-02-22T06:17:24.040Z,"southeast of the Loyalty Islands",earthquake,11.7,1.9,0.072,64,reviewed,us,us
2021-02-10T16:52:21.280Z,-22.828,171.5346,10,4.9,mb,,113,7.935,0.63,us,us6000dgba,2021-02-22T06:16:30.040Z,"southeast of the Loyalty Islands",earthquake,12,1.9,0.087,41,reviewed,us,us
2021-02-10T16:47:08.025Z,-22.8315,170.9879,10,5.2,mb,,99,8.339,0.7,us,us6000dgbb,2021-02-22T06:14:25.040Z,"southeast of the Loyalty Islands",earthquake,12.1,1.9,0.093,40,reviewed,us,us
2021-02-10T16:42:42.868Z,-23.4189,171.5713,10,4.6,mb,,122,8.288,0.99,us,us6000dj0m,2021-02-22T06:13:28.040Z,"southeast of the Loyalty Islands",earthquake,13.6,1.9,0.165,11,reviewed,us,us
2021-02-10T16:35:22.999Z,-22.8106,171.173,11.69,6.1,mwb,,17,8.189,0.86,us,us6000dgb4,2021-02-22T06:09:15.722Z,"southeast of the Loyalty Islands",earthquake,8.4,0.5,0.083,14,reviewed,us,us
2021-02-10T16:30:32.308Z,-23.3364,171.6477,10,4.9,mb,,110,8.181,1.06,us,us6000dj1q,2021-02-22T06:00:43.040Z,"southeast of the Loyalty Islands",earthquake,13.2,1.9,0.093,36,reviewed,us,us
2021-02-10T16:19:35.994Z,-22.8973,171.3527,10,4.9,mb,,101,8.11,0.67,us,us6000dgay,2021-02-22T05:48:21.040Z,"southeast of the Loyalty Islands",earthquake,8.7,1.4,0.083,46,reviewed,us,us
2021-02-10T16:12:58.817Z,-3.3764,139.6124,55.61,4.6,mb,,56,7.366,0.81,us,us6000dgav,2021-02-22T05:38:36.040Z,"142 km SW of Abepura, Indonesia",earthquake,9.5,6.7,0.082,44,reviewed,us,us
2021-02-10T15:48:17.826Z,-22.789,171.2485,10,4.8,mb,,111,8.121,0.71,us,us6000dj0f,2021-02-22T04:31:13.040Z,"southeast of the Loyalty Islands",earthquake,14.3,1.9,0.095,34,reviewed,us,us
2021-02-10T15:47:21.537Z,-15.6569,-177.703,434.41,4.4,mb,,127,1.4,0.79,us,us6000dj0j,2021-02-22T04:25:31.040Z,"155 km SSE of Alo, Wallis and Futuna",earthquake,18.2,10.1,0.19,8,reviewed,us,us
2021-02-10T15:44:30.787Z,-22.704,171.4786,10,4.9,mb,,112,7.9,1.2,us,us6000dgah,2021-02-22T04:22:01.040Z,"southeast of the Loyalty Islands",earthquake,12.6,1.8,0.095,35,reviewed,us,us
2021-02-10T15:37:32.678Z,-22.817,171.5348,10,4.9,mb,,113,7.928,1.32,us,us6000dj0h,2021-02-22T04:17:34.040Z,"southeast of the Loyalty Islands",earthquake,14.3,1.9,0.117,23,reviewed,us,us
2021-02-10T15:32:31.390Z,-22.6564,171.3591,10,4.5,mb,,111,7.96,0.91,us,us6000dj0b,2021-02-22T04:03:33.040Z,"southeast of the Loyalty Islands",earthquake,12.1,1.9,0.18,9,reviewed,us,us
2021-02-10T15:31:40.930Z,19.2005,-155.493833333333,33.62,2.85,md,57,70,,0.11,hv,hv72346912,2021-02-12T00:42:00.040Z,"1 km W of Pāhala, Hawaii",earthquake,0.4,0.58,0.172713504284735,27,reviewed,hv,hv
2021-02-10T15:30:53.015Z,-22.9254,171.0122,10,4.6,mb,,110,8.376,1.07,us,us6000dj0e,2021-02-22T03:58:41.040Z,"southeast of the Loyalty Islands",earthquake,7.1,1.8,0.137,16,reviewed,us,us
2021-02-10T15:26:52.641Z,-23.6127,171.6368,10,4.5,mb,,121,8.374,1.25,us,us6000dj2v,2021-02-22T03:32:06.040Z,"southeast of the Loyalty Islands",earthquake,11.4,1.9,0.205,7,reviewed,us,us
2021-02-10T15:24:49.010Z,-22.8484,171.6321,10,4.8,mb,,71,7.878,1.28,us,us6000dj0d,2021-02-22T03:25:19.040Z,"southeast of the Loyalty Islands",earthquake,14,1.9,0.083,45,reviewed,us,us
2021-02-10T15:24:09.187Z,31.3114,140.0506,115.39,4.5,mb,,103,1.809,0.84,us,us6000dga8,2021-02-22T03:07:53.040Z,"Izu Islands, Japan region",earthquake,9,7.6,0.092,35,reviewed,us,us
2021-02-10T15:14:14.333Z,-22.7477,171.1461,10,4.6,mb,,110,8.172,0.44,us,us6000dj0c,2021-02-22T02:58:47.040Z,"southeast of the Loyalty Islands",earthquake,12.3,1.8,0.152,13,reviewed,us,us
